node1,node2,edge
4422,4452,0.46039257765262026
4422,4453,0.4100280819887611
4422,4461,0.45942047469577657
4422,4471,0.435855358543711
4422,4481,0.5514944348440423
4422,4482,0.4795188774724516
4422,4483,0.5966326491545694
4422,4511,0.6286894776183305
4422,4512,0.49753658773939674
4422,4521,0.5572146861289097
4422,4529,0.4229552012610171
4422,4531,0.48040220201610984
4422,4532,0.5899901168708336
4422,4533,0.5157080144980368
4422,4539,0.5477195177937658
4422,4543,0.43565080510898224
4422,5312,0.41789252682680605
4422,5322,0.46839760442451245
4422,5419,0.4410210441523027
4422,5617,0.4018413839606893
4422,6116,0.46531089452776975
4422,6211,0.4663239235815465
4422,6212,0.4953779683186432
4422,6213,0.4627923514999585
4422,6232,0.4009723124588544
4422,6233,0.4585077448567903
4422,6242,0.4349521934800261
4422,6244,0.4181048536362098
4422,7139,0.4817517934852203
4422,7225,0.48379871832047716
4422,8111,0.45951040891068284
4422,8114,0.4538148037902798
4422,8121,0.4683890272141783
4422,8123,0.4053292834856751
4422,8131,0.41532425943022
4431,4441,0.5896452346065776
4431,4442,0.500657058062627
4431,4451,0.4997791660399323
4431,4452,0.4302072266549518
4431,4453,0.4163529997593916
4431,4461,0.5427877831338447
4431,4471,0.5426976705528535
4431,4481,0.5007298730931008
4431,4482,0.5167369452780317
4431,4483,0.5287107723295572
4431,4511,0.579574055886491
4431,4512,0.41851141721130397
4431,4521,0.5325477394633019
4431,4529,0.5128516569370066
4431,4531,0.4743403281863513
4431,4532,0.5311859893806536
4431,4533,0.5027872622251887
4431,4539,0.5566624299756158
4431,4543,0.46230460967052733
4431,4841,0.41870591434316645
4431,4842,0.4615083354440069
4431,4884,0.40593630074773623
4431,5221,0.47312867740191916
4431,5311,0.43534951077259
4431,5322,0.5367133276055206
4431,5419,0.46025799826731406
4431,6211,0.5208344708979381
4431,6212,0.5689820223383301
4431,6213,0.5403764496291346
4431,6214,0.4555509999292146
4431,6219,0.40117770656892193
4431,6231,0.45819312892566527
4431,6232,0.40789514404181587
4431,6233,0.4916046260886385
4431,6241,0.432418498496006
4431,6242,0.4254349632451824
4431,6244,0.4819157113563878
4431,7139,0.4649094844036036
4431,7224,0.4456863406052742
4431,7225,0.5811039694511556
4431,8111,0.5544009533199572
4431,8114,0.4184740706832276
4431,8121,0.46151350586987827
4431,8122,0.4688664136204247
4431,8123,0.420742182304214
4431,8131,0.5316670250954495
4431,8134,0.45451625673800805
4441,4442,0.7244052803875977
4441,4451,0.7685186176482418
4441,4452,0.4958809490467536
4441,4453,0.5875982031550918
4441,4461,0.7671911818404925
4441,4471,0.8552108830877153
4441,4481,0.4824988686554224
4441,4482,0.4998258070904889
4441,4483,0.5007249532587911
4441,4511,0.5829704982277748
4441,4521,0.49116039032413666
4441,4529,0.6992498834976016
4441,4531,0.5854513867094614
4441,4532,0.6070479268639284
4441,4533,0.5660562558475662
4441,4539,0.6813758866299929
4441,4543,0.6644691718880277
4441,4841,0.6248656620606583
4441,4842,0.6917131242402865
4441,4884,0.41960311881757956
4441,5111,0.40660225148002727
4441,5171,0.4160417172077062
4441,5221,0.7502125961287418
4441,5242,0.5869512627617833
4441,5311,0.5146781233710478
4441,5312,0.47991799408997143
4441,5322,0.6687300061629167
4441,5412,0.46981217741741466
4441,5419,0.6511251322292692
4441,5617,0.514796926159727
4441,5621,0.457911336451943
4441,5629,0.4051691819126991
4441,6211,0.6392712857679901
4441,6212,0.7747514488148083
4441,6213,0.7539877670434418
4441,6214,0.5753023942310241
4441,6216,0.4994278751684809
4441,6219,0.41526260427244177
4441,6231,0.6243225120706133
4441,6232,0.5267886280172469
4441,6233,0.5872548677799864
4441,6241,0.6137673953688186
4441,6242,0.4878242803874158
4441,6244,0.6631694449152941
4441,7139,0.6004165452234038
4441,7211,0.5244615319614717
4441,7212,0.48074015523964614
4441,7224,0.5795001098711653
4441,7225,0.8457184463226802
4441,8111,0.8234733388769963
4441,8113,0.5569270086158973
4441,8114,0.4871607895952286
4441,8121,0.5056219952946097
4441,8122,0.678126192013176
4441,8123,0.419343687389789
4441,8131,0.8009924495289453
4441,8134,0.5978410679314161
4441,8139,0.410040978906693
4442,4451,0.6575344600493632
4442,4452,0.46743345487505916
4442,4453,0.5314339553202606
4442,4461,0.6799653043709714
4442,4471,0.7515285618922646
4442,4481,0.4117015792414887
4442,4482,0.453698378040899
4442,4483,0.43429961209566986
4442,4511,0.5124910558889052
4442,4521,0.4305442896100129
4442,4529,0.6312484714237051
4442,4531,0.5609195935239039
4442,4532,0.5280992759245314
4442,4533,0.5293281795474108
4442,4539,0.6277311900644956
4442,4543,0.6167386453109269
4442,4841,0.5692716355466316
4442,4842,0.6272709129297932
4442,4884,0.40097168205566325
4442,5221,0.6404597893905282
4442,5242,0.47899548361923405
4442,5311,0.4406773044831423
4442,5312,0.4122076603748307
4442,5322,0.6111071490477382
4442,5419,0.6072814320744137
4442,5617,0.46197802118441533
4442,5621,0.4162970819291814
4442,6211,0.5617151630250703
4442,6212,0.6871951232287239
4442,6213,0.656019459581945
4442,6214,0.5412259782406041
4442,6216,0.47006698462288216
4442,6231,0.6127372105030258
4442,6232,0.48394448089266245
4442,6233,0.5515348795667505
4442,6241,0.5377042589099694
4442,6242,0.4469057869239027
4442,6244,0.6112448224359465
4442,7139,0.5208996417881777
4442,7211,0.4187546643368358
4442,7212,0.4424228336035164
4442,7224,0.43852923774273433
4442,7225,0.7317074172962968
4442,8111,0.725768195600583
4442,8113,0.5071982958808163
4442,8114,0.43958602177957234
4442,8121,0.44876125984604603
4442,8122,0.6474634092023833
4442,8131,0.703946854864372
4442,8134,0.517164304659399
4451,4452,0.46716762480423585
4451,4453,0.5453549378905206
4451,4461,0.7457483782682142
4451,4471,0.8178493316060274
4451,4481,0.43211034268055915
4451,4482,0.43728674376696103
4451,4483,0.43577695060935107
4451,4511,0.49422867101673357
4451,4529,0.6430755208909725
4451,4531,0.5207203251846753
4451,4532,0.5375315482641838
4451,4533,0.48589112268986423
4451,4539,0.6234920812760862
4451,4543,0.6175906957135018
4451,4841,0.5777309326253536
4451,4842,0.6491343288462261
4451,5221,0.7118270927538141
4451,5242,0.5745787269480321
4451,5311,0.5202933662965219
4451,5312,0.48408622358839754
4451,5322,0.5806455559694828
4451,5412,0.4276609573227988
4451,5419,0.6323033088636069
4451,5617,0.5231533627855113
4451,5621,0.4172398588537402
4451,6111,0.40387053995491956
4451,6211,0.6034209089894883
4451,6212,0.7226552545322001
4451,6213,0.7002770338921279
4451,6214,0.5262195242997874
4451,6216,0.4773567376289518
4451,6231,0.5690469564894787
4451,6232,0.47660090158718194
4451,6233,0.546678150351185
4451,6241,0.6009540885561951
4451,6242,0.43037972544548864
4451,6244,0.6636688192599868
4451,7139,0.5893177554450332
4451,7211,0.48633582577842127
4451,7212,0.4716564052282569
4451,7224,0.5224620988175773
4451,7225,0.796950045899966
4451,8111,0.7754381218064454
4451,8113,0.48954747597004067
4451,8114,0.4584339700129723
4451,8121,0.48261708906584017
4451,8122,0.6528231820024539
4451,8131,0.7534008211934053
4451,8134,0.5466647149630521
4451,8139,0.4189626437569885
4452,4453,0.43663594648835063
4452,4461,0.4478546322911407
4452,4471,0.4537402647113708
4452,4483,0.4549181375084166
4452,4511,0.4997740077039113
4452,4521,0.46951814059208397
4452,4531,0.44161787381314
4452,4532,0.4993721079210258
4452,4533,0.46235174727693285
4452,4539,0.483784113707505
4452,4543,0.4708830698404232
4452,5322,0.4063814505095039
4452,5419,0.42396484509918486
4452,5629,0.4051305705362892
4452,6116,0.40519553818914317
4452,6212,0.47631386741053516
4452,6213,0.4244645367571314
4452,6231,0.4210969178031122
4452,6232,0.4308039090016047
4452,6233,0.4783303222418715
4452,6242,0.42750234322296865
4452,6244,0.4149661743606342
4452,7139,0.4489518370560385
4452,7212,0.42708298129347827
4452,7224,0.4363945653266014
4452,7225,0.4547090257057683
4452,8111,0.47272669156069175
4452,8114,0.43315102251606113
4452,8121,0.43047904472839643
4452,8122,0.4119846075058071
4452,8131,0.40367340073659946
4452,8134,0.42918630471948316
4453,4461,0.5534937214074332
4453,4471,0.5810636228455035
4453,4483,0.4341908623846057
4453,4511,0.448743781301902
4453,4529,0.4947066261888456
4453,4531,0.4782880519139278
4453,4532,0.46535935189559047
4453,4533,0.4234316284835444
4453,4539,0.5329970792593747
4453,4543,0.5275058016268335
4453,4841,0.4376093969031921
4453,4842,0.475144132416336
4453,5221,0.5147070555859427
4453,5322,0.5033742101889304
4453,5419,0.47287867285302604
4453,6211,0.4822971184399511
4453,6212,0.549495371006065
4453,6213,0.5295740327983299
4453,6214,0.46310295533017753
4453,6231,0.5169308179716516
4453,6232,0.4717837543864788
4453,6233,0.44311272198091844
4453,6241,0.47669347939842643
4453,6242,0.4150054028399475
4453,6244,0.4890020969230308
4453,7139,0.4539418107162902
4453,7212,0.40083457913984166
4453,7224,0.4446375854698389
4453,7225,0.5841800445781592
4453,8111,0.5736668654421305
4453,8121,0.4394831126569853
4453,8122,0.5187264767944334
4453,8131,0.554044948709038
4453,8134,0.5208166692022024
4461,4471,0.8087425575098871
4461,4481,0.498219865503597
4461,4482,0.5063360083888737
4461,4483,0.4694013796482037
4461,4511,0.49625875911012024
4461,4521,0.451091864999395
4461,4529,0.685270870275189
4461,4531,0.5519993235981345
4461,4532,0.548201895190966
4461,4533,0.4967886335405323
4461,4539,0.6525008278655551
4461,4543,0.5921559922806804
4461,4841,0.5863528899323686
4461,4842,0.6406149470595458
4461,5221,0.7267986461135435
4461,5222,0.45970459750535003
4461,5242,0.5635897771838972
4461,5311,0.4928542595379402
4461,5312,0.4139388884715281
4461,5322,0.6327007101919252
4461,5412,0.4562544668695002
4461,5419,0.5968987769749381
4461,5617,0.49972782475771554
4461,5621,0.41391479502879197
4461,6211,0.6619152497296735
4461,6212,0.7289600373227548
4461,6213,0.7094332619426313
4461,6214,0.56307987949499
4461,6216,0.5253405480789523
4461,6231,0.6053821200990666
4461,6232,0.4827364124481642
4461,6233,0.5368280718255757
4461,6241,0.6161943221933255
4461,6242,0.4399005296742407
4461,6244,0.6636364956971299
4461,7139,0.5295032212213504
4461,7211,0.42747941685716345
4461,7224,0.46142750610262084
4461,7225,0.8059773847224034
4461,8111,0.7611491876986504
4461,8113,0.5090354432979979
4461,8114,0.4400687575765568
4461,8121,0.4972835011577145
4461,8122,0.7041104697304308
4461,8123,0.4041584646654022
4461,8131,0.7793265587887344
4461,8134,0.5332925988315753
4461,8139,0.40294704423484007
4471,4481,0.42481426647734
4471,4482,0.4510447130087265
4471,4483,0.4160516601813913
4471,4511,0.5053139472949134
4471,4529,0.7261967866473895
4471,4531,0.5548654882806768
4471,4532,0.531630249610262
4471,4533,0.5082018934083725
4471,4539,0.6556907891833192
4471,4543,0.6628653094654058
4471,4841,0.7147108321684021
4471,4842,0.7838284109926427
4471,5171,0.4005895360605166
4471,5221,0.8500317853764193
4471,5222,0.4454479714067169
4471,5242,0.667522357884893
4471,5311,0.5516206857697115
4471,5312,0.49003185565826196
4471,5322,0.6417648763900353
4471,5411,0.4134270354904614
4471,5412,0.5240789819601057
4471,5419,0.681764435287658
4471,5617,0.5445378661315553
4471,5621,0.4149399177889332
4471,6211,0.6290434044069362
4471,6212,0.7899264676430106
4471,6213,0.7955235136452311
4471,6214,0.5646470191723203
4471,6216,0.5014510024099881
4471,6231,0.6394672152135416
4471,6232,0.4831324723790821
4471,6233,0.5585392701087134
4471,6241,0.6391195605053941
4471,6242,0.42816389373126307
4471,6244,0.7105403885472801
4471,7139,0.603556335404168
4471,7211,0.5589203000181983
4471,7212,0.47196118990899916
4471,7224,0.5832697144541594
4471,7225,0.9085314719914369
4471,8111,0.8862015013276966
4471,8113,0.5942013427993594
4471,8114,0.43640414871907995
4471,8121,0.49153599682167676
4471,8122,0.7132957400674049
4471,8131,0.8968105722685731
4471,8134,0.60323249430368
4471,8139,0.45454538385078924
4481,4482,0.6506038901423217
4481,4483,0.5733821790809959
4481,4511,0.5159757815752941
4481,4512,0.4497536271372947
4481,4521,0.49843722917876787
4481,4529,0.4277945314222878
4481,4531,0.40167191003808095
4481,4532,0.5329032440810432
4481,4533,0.4100916321641265
4481,4539,0.5008784492020394
4481,5322,0.47752789172229654
4481,6211,0.46679699730380103
4481,6212,0.4617337830409933
4481,6213,0.41404811833929556
4481,6244,0.40524451272048806
4481,7225,0.489532019630865
4481,8111,0.41923697100698104
4481,8123,0.42109158714135936
4481,8131,0.4150547288535917
4482,4483,0.5514633192699686
4482,4511,0.4924282136516117
4482,4512,0.4142815164313093
4482,4521,0.4984477702548871
4482,4529,0.5006626908143593
4482,4531,0.42681685054771457
4482,4532,0.5444782108069017
4482,4533,0.4526970713757439
4482,4539,0.489275877387908
4482,5322,0.5232330127650573
4482,6211,0.501711999310192
4482,6212,0.4572836752682991
4482,6213,0.432422108550905
4482,6214,0.4154994945010625
4482,6216,0.4192473109408961
4482,6231,0.43967813710369746
4482,6242,0.40695916692808143
4482,6244,0.4116215121227349
4482,7225,0.49131741697354814
4482,8111,0.4472645444352404
4482,8122,0.45326817004774156
4482,8123,0.4033149848342711
4482,8131,0.4506661200455278
4483,4511,0.62170961658345
4483,4512,0.5239481189131454
4483,4521,0.6529572344002588
4483,4529,0.467930815131185
4483,4531,0.4954108805312328
4483,4532,0.5987328531488735
4483,4533,0.5231288093909296
4483,4539,0.5597149970125647
4483,4543,0.4306205334953024
4483,4884,0.4085444765727113
4483,5151,0.41527897020999954
4483,5321,0.45435397271300515
4483,5322,0.4874768426765534
4483,5621,0.410095982847956
4483,6211,0.4954638790713494
4483,6212,0.4653778200229056
4483,6213,0.41685874246496385
4483,6214,0.4242450060482874
4483,6219,0.4470860336073674
4483,6231,0.4552425796588047
4483,6232,0.4301676032902752
4483,6233,0.44321145139562146
4483,6242,0.4545686450484948
4483,7139,0.4237517109810916
4483,7225,0.463564358692279
4483,8111,0.43122443274261546
4483,8114,0.4246674956013402
4483,8121,0.4304811140356738
4483,8122,0.4297599385558693
4483,8123,0.45094706302631404
4511,4512,0.5454112055358838
4511,4521,0.6506578439374792
4511,4529,0.5062501095589864
4511,4531,0.5080135296296111
4511,4532,0.6490749119061855
4511,4533,0.5966023702538004
4511,4539,0.6004849817377498
4511,4543,0.49004725047377534
4511,4884,0.4398365504290648
4511,4921,0.42241555871127173
4511,5111,0.4011602357729515
4511,5151,0.45737620267287765
4511,5312,0.4282837022429124
4511,5321,0.45181658530362184
4511,5322,0.5207319960440768
4511,5419,0.4555296382871896
4511,5621,0.4522512102430717
4511,5629,0.4370915848946425
4511,6115,0.4090848925581925
4511,6116,0.46131946344236524
4511,6211,0.5222546660643338
4511,6212,0.5516741230826439
4511,6213,0.5182995183550198
4511,6214,0.45265051334680223
4511,6219,0.45696230623142364
4511,6231,0.4530855475132568
4511,6232,0.4667552352282482
4511,6233,0.5218603362465208
4511,6241,0.4377755345104432
4511,6242,0.5133635978746729
4511,6243,0.4048099885197622
4511,6244,0.45663857290897114
4511,7139,0.5260446260137189
4511,7211,0.4086299438346168
4511,7212,0.41870903603042164
4511,7224,0.47334261909176056
4511,7225,0.5492093744199783
4511,8111,0.5254688984139814
4511,8114,0.473874667299313
4511,8121,0.48591511858857556
4511,8122,0.4458684839515853
4511,8123,0.44647686552673127
4511,8131,0.4563464969003896
4511,8133,0.4334704885453894
4511,8134,0.4543472241397661
4512,4521,0.5703365556214064
4512,4531,0.4168267538907353
4512,4532,0.465926792458934
4512,4533,0.4435507331691476
4512,4539,0.4341874230415047
4512,4921,0.41939766629702135
4512,5151,0.45241857878769726
4512,5321,0.4516954760469268
4512,6115,0.4260288706072139
4512,6211,0.41116333994365645
4512,6215,0.40944062526300873
4512,6219,0.43448637057030504
4512,6221,0.40701418445823423
4512,6242,0.4518208008987576
4512,8123,0.4208610414973924
4521,4529,0.4662539290143277
4521,4531,0.5274262472818951
4521,4532,0.5793266264787269
4521,4533,0.5414518026409166
4521,4539,0.5292196514606229
4521,4543,0.4029768779125097
4521,4884,0.4687247741861032
4521,4921,0.46282693740898734
4521,4931,0.4127113161820055
4521,5151,0.4421417577934627
4521,5321,0.47120126033958915
4521,5322,0.4540043456440082
4521,5621,0.44647413233815875
4521,5629,0.4333669611135448
4521,6115,0.4298466862523
4521,6211,0.48924502397575104
4521,6212,0.4555439820102258
4521,6214,0.44216742059016856
4521,6215,0.44424950198972196
4521,6219,0.505840522990311
4521,6221,0.40296169683638616
4521,6231,0.4819005079889952
4521,6232,0.4933036336945262
4521,6233,0.5064982524748924
4521,6239,0.41458043304513537
4521,6242,0.48653363279984113
4521,6243,0.45301336337355486
4521,7139,0.4156197183577662
4521,7225,0.4244242226124646
4521,8111,0.4233053320454442
4521,8114,0.41355409139161786
4521,8121,0.4662761919013065
4521,8122,0.43632068752395575
4521,8123,0.4521219162453569
4529,4531,0.5458338862518579
4529,4532,0.5045374513723595
4529,4533,0.5118914583132732
4529,4539,0.6085702207525001
4529,4543,0.5339233286727081
4529,4841,0.5616750246681582
4529,4842,0.5967810395090093
4529,5221,0.6089284895520005
4529,5222,0.42094024793365137
4529,5242,0.4542266032979043
4529,5311,0.40357625267344605
4529,5322,0.616912300606584
4529,5419,0.498299965327826
4529,5617,0.4401201995004444
4529,5621,0.404389211472789
4529,6211,0.6038269800337135
4529,6212,0.6401216581404866
4529,6213,0.5979457977720702
4529,6214,0.5348565019566693
4529,6216,0.5042986332124733
4529,6219,0.40540381796684755
4529,6231,0.5709718721491269
4529,6232,0.4459386355375643
4529,6233,0.5167191526953782
4529,6241,0.5010323115498558
4529,6242,0.42891469769219764
4529,6244,0.5683969290144777
4529,7139,0.43271794280741044
4529,7224,0.41037879727523224
4529,7225,0.7168466370404281
4529,8111,0.6829207097634168
4529,8113,0.5059950111386707
4529,8114,0.4071639637402852
4529,8122,0.6561264851585253
4529,8123,0.40889441634378576
4529,8131,0.7025335748970444
4529,8134,0.462279889263862
4531,4532,0.5237736997369346
4531,4533,0.514791669969687
4531,4539,0.5445278588429905
4531,4543,0.4925109745721966
4531,4841,0.4304253353718277
4531,4842,0.4643358812778933
4531,4884,0.40444409926735886
4531,5221,0.4657878034378459
4531,5322,0.536787289500186
4531,5419,0.4361535530807848
4531,5621,0.4506186922376897
4531,5629,0.41775086443032794
4531,6211,0.4998394125781591
4531,6212,0.5443375312037632
4531,6213,0.5020929389484513
4531,6214,0.4771733286601976
4531,6216,0.424972141257127
4531,6219,0.44811815455736487
4531,6231,0.5683456002109974
4531,6232,0.4827230094527626
4531,6233,0.5134779833397197
4531,6241,0.44167595123790476
4531,6242,0.4581110332652643
4531,6244,0.4868077153133687
4531,7139,0.4382742230078577
4531,7224,0.4220897250189061
4531,7225,0.5452842788458369
4531,8111,0.5398984222684001
4531,8113,0.4274719517737608
4531,8114,0.40591314903104586
4531,8121,0.42787312402029914
4531,8122,0.5643832468465241
4531,8123,0.4178744540023864
4531,8131,0.5202808106886594
4531,8134,0.4811891540612203
4532,4533,0.5445916211728324
4532,4539,0.5907915483719531
4532,4543,0.5174241087926889
4532,4842,0.4010131764733371
4532,4884,0.42132696912880885
4532,5221,0.43112592918360465
4532,5311,0.40923078681690633
4532,5312,0.411008768335468
4532,5322,0.5442542993502815
4532,5419,0.4625060444963303
4532,5621,0.41588436507725624
4532,5629,0.4045255164857793
4532,6116,0.42492049418806277
4532,6211,0.5259972236914466
4532,6212,0.5678045647072556
4532,6213,0.5314052841969431
4532,6214,0.45085070993063897
4532,6216,0.40806435207494596
4532,6219,0.40844162254744254
4532,6231,0.49612519025141655
4532,6232,0.44089865375657494
4532,6233,0.5016890842171263
4532,6241,0.4380846940325879
4532,6242,0.4773067798374183
4532,6244,0.4828069134311555
4532,7139,0.5178758157928068
4532,7211,0.44611757849728356
4532,7212,0.4223549757572822
4532,7224,0.431478717477263
4532,7225,0.573434016802975
4532,8111,0.5482196855724786
4532,8114,0.4811190003116008
4532,8121,0.4724445203088498
4532,8122,0.4852624502972425
4532,8123,0.4330333639778554
4532,8131,0.4918641339239549
4532,8133,0.41580339379088344
4532,8134,0.4467497899284063
4533,4539,0.578731113950734
4533,4543,0.476138878403674
4533,4842,0.4044731381217533
4533,4884,0.4018459075997362
4533,5221,0.41773837493985216
4533,5312,0.4064888173790409
4533,5321,0.41814198667242014
4533,5322,0.530517945040129
4533,5419,0.4566308777467403
4533,5621,0.4188516577216185
4533,6211,0.5111880927536158
4533,6212,0.5370681740612365
4533,6213,0.49892168911544293
4533,6214,0.44244733497198063
4533,6219,0.4168470028216873
4533,6231,0.48055700935856155
4533,6232,0.43298975947300417
4533,6233,0.5473599599987401
4533,6242,0.4884466056592947
4533,6244,0.4530339938354607
4533,7139,0.48415117406802066
4533,7224,0.4140605765614663
4533,7225,0.5398500191812537
4533,8111,0.5267260428862229
4533,8114,0.43843807369949495
4533,8121,0.44663242099126604
4533,8122,0.4827058380715676
4533,8123,0.41175866213112816
4533,8131,0.49617785100835954
4533,8134,0.45776811682329366
4539,4543,0.5682438300683343
4539,4841,0.45983799866335456
4539,4842,0.5048094010290145
4539,4884,0.433487520329327
4539,5221,0.5562716627937401
4539,5242,0.4019710022810382
4539,5311,0.48162537090603347
4539,5312,0.4547993763504957
4539,5322,0.6298262304417238
4539,5419,0.5555232399850799
4539,5617,0.4716942989581906
4539,5621,0.44125572507776023
4539,5629,0.40719825862700443
4539,6116,0.4025712059737814
4539,6211,0.5761242571854138
4539,6212,0.6595324106246347
4539,6213,0.623344930244025
4539,6214,0.5497457324815878
4539,6216,0.4551778836466
4539,6219,0.40907766235965676
4539,6231,0.5455824484787347
4539,6232,0.48614888456304833
4539,6233,0.5414083971248986
4539,6241,0.5033050944728599
4539,6242,0.4807002298226266
4539,6244,0.5649692582760965
4539,7139,0.5306334748080221
4539,7211,0.4323297774906174
4539,7212,0.44101322159456996
4539,7224,0.43785448297488355
4539,7225,0.6844393354227487
4539,8111,0.6446854966470656
4539,8113,0.4359828615069829
4539,8114,0.5013585826565579
4539,8121,0.4807319557488663
4539,8122,0.5811854716140141
4539,8123,0.41587798879343063
4539,8131,0.602425490067891
4539,8134,0.5002496100899839
4543,4841,0.5016830095262225
4543,4842,0.530786632923111
4543,5221,0.5741934506927189
4543,5242,0.4419466822257727
4543,5311,0.40887123558651445
4543,5312,0.41671991269948555
4543,5322,0.5317172468010123
4543,5419,0.5494207110690968
4543,5617,0.44273685059992063
4543,5621,0.41386635296577623
4543,6211,0.5025637372476008
4543,6212,0.6377920472974999
4543,6213,0.5975374413029912
4543,6214,0.4815791577479802
4543,6216,0.40161511535184263
4543,6219,0.4059929324702628
4543,6231,0.5399988113438976
4543,6232,0.4833855883145101
4543,6233,0.5108987619685381
4543,6241,0.5019674371673005
4543,6242,0.4138642240181557
4543,6244,0.5509943325917015
4543,7139,0.5323706350116373
4543,7211,0.434925500586133
4543,7212,0.4742376041376452
4543,7224,0.4776274707377626
4543,7225,0.6361173234899229
4543,8111,0.6593024640172704
4543,8113,0.43776113826726804
4543,8114,0.4474850627000663
4543,8121,0.44130429931576604
4543,8122,0.5655355240732403
4543,8131,0.5937404082367073
4543,8134,0.5212548929348473
4811,4851,0.4094615124266628
4811,4881,0.4360491817317043
4831,4883,0.5129340840404806
4841,4842,0.670600431338147
4841,5221,0.644121724579247
4841,5242,0.534248371423091
4841,5322,0.4732568527043023
4841,5412,0.4097498313040442
4841,5419,0.5092755976498721
4841,5617,0.40103969652115407
4841,6211,0.4629887025161673
4841,6212,0.5711245934253851
4841,6213,0.5947093646762668
4841,6214,0.4139402994602241
4841,6231,0.5045931298299607
4841,6233,0.4603392506677322
4841,6241,0.4541065780879377
4841,6244,0.5413916640039496
4841,7139,0.4268123340207389
4841,7224,0.4707843847573862
4841,7225,0.6634374302002589
4841,8111,0.6842854895280162
4841,8113,0.5199973716771198
4841,8122,0.573474320606293
4841,8131,0.6951836029214209
4841,8134,0.47397070896287563
4842,5221,0.7084153271613893
4842,5242,0.5805301910779369
4842,5311,0.4424674288201739
4842,5322,0.49224135851986905
4842,5412,0.4213824046976497
4842,5419,0.5648129275911546
4842,5617,0.4407481790254714
4842,6211,0.46618370728240016
4842,6212,0.6455418080595022
4842,6213,0.6481224097259253
4842,6214,0.46398956700196914
4842,6231,0.545831206924722
4842,6233,0.4546333703566946
4842,6241,0.5370824275010843
4842,6244,0.5760256411245676
4842,7139,0.4696088633191702
4842,7211,0.40378112834351704
4842,7224,0.517683030013601
4842,7225,0.7340848368782606
4842,8111,0.7613499840886786
4842,8113,0.5566898306404293
4842,8122,0.5949027027849362
4842,8131,0.7477353770608925
4842,8134,0.5105849336548715
4859,6221,0.42486553782323455
4871,4879,0.43915503282683993
4872,4883,0.4257487955733287
4881,5321,0.4085026435906939
4884,7225,0.40412669178071836
4884,8111,0.4079378765681492
4921,5151,0.47093520378284387
4921,5321,0.43655271796669787
5112,5182,0.4670876041770173
5112,5241,0.4138471296817637
5112,5415,0.45918701329446865
5112,6114,0.408248290463863
5151,5321,0.47109025388990494
5151,6219,0.4183175783276516
5151,6221,0.4250698434468944
5151,6242,0.4327423224079155
5151,8123,0.4021351759828364
5152,5174,0.40422604172722165
5171,5221,0.40563131987364204
5171,7225,0.4054275914007819
5171,8111,0.40952224075828547
5182,5331,0.4100154060290008
5182,6114,0.43490180819783764
5221,5222,0.45783849841159735
5221,5242,0.6882075265365388
5221,5311,0.49647095447788603
5221,5312,0.4300759566402497
5221,5322,0.5430720037093091
5221,5411,0.45683715203871766
5221,5412,0.5346436360513802
5221,5419,0.6273656855094499
5221,5617,0.47340690658056894
5221,6211,0.5503257355064406
5221,6212,0.7102536144680482
5221,6213,0.7422293368482817
5221,6214,0.5036361306114954
5221,6216,0.44111443464747097
5221,6231,0.5483912388159459
5221,6233,0.46959905530398843
5221,6241,0.5959970830356197
5221,6244,0.6471001025998103
5221,7139,0.5227304832652523
5221,7211,0.5091420879967543
5221,7224,0.5552722119446444
5221,7225,0.8198369876204722
5221,8111,0.7909526327895913
5221,8113,0.5052200370992924
5221,8121,0.43119232305457184
5221,8122,0.6335674940202329
5221,8131,0.8268063095173958
5221,8134,0.553165840320514
5221,8139,0.42006042436933766
5222,7225,0.4639728433558988
5222,8131,0.4535980613040554
5242,5311,0.4140289850101681
5242,5411,0.43227847477583015
5242,5412,0.5148273589145348
5242,5419,0.5221819619970259
5242,5617,0.4173252127056459
5242,6211,0.4274317190523789
5242,6212,0.5712971261364755
5242,6213,0.6105421166946912
5242,6231,0.40885248095279303
5242,6241,0.4702248640969833
5242,6244,0.49584434294563595
5242,7139,0.4338316518330406
5242,7224,0.46472589256124314
5242,7225,0.6519349688314588
5242,8111,0.653238985395659
5242,8113,0.4083243876767046
5242,8122,0.4784933288555213
5242,8131,0.6775757097192503
5242,8134,0.4441041167912643
5311,5312,0.43903168587877145
5311,5322,0.427572377659042
5311,5419,0.4873951052414362
5311,5617,0.41293016742947847
5311,6211,0.4424981080098707
5311,6212,0.5458347122299795
5311,6213,0.5093150230953978
5311,6214,0.40488774684745304
5311,6241,0.4141101124249197
5311,6244,0.48036705951617853
5311,7139,0.4519065557923843
5311,7211,0.44102777067379156
5311,7224,0.4219882099978421
5311,7225,0.5756385369414269
5311,8111,0.5506004944718328
5311,8121,0.40042473867085865
5311,8122,0.4138338772675056
5311,8131,0.5170326788171159
5311,8134,0.4112220145883287
5312,5313,0.422287253031321
5312,5419,0.5267134877243816
5312,5617,0.45246144833466434
5312,6212,0.4953377137839774
5312,6213,0.48239117032347245
5312,6244,0.4323894956727506
5312,7139,0.49660445867466324
5312,7211,0.4750661893257779
5312,7225,0.5337890807244291
5312,8111,0.4860028144775429
5312,8114,0.4096167036634922
5312,8131,0.4536499760645922
5321,6115,0.4367361475539594
5321,6215,0.40583780025191646
